entry_time,entry_price,sl_price,tp_price,trade_type,reason,lot_size,commission,spread_cost,status,level_price,level_type,exit_time,exit_price,exit_reason,net_pnl,gross_pnl,win,day_of_week,holding_period_mins,sl_pips,equity,running_max,drawdown,streak_counter,sl_range
2025-08-05 14:15:00,1.1539518760041916,1.15541,1.1525699999999999,SELL,Break_Below_Prev_D_Low,0.27821078911605723,0.9737377619062003,5.05940493338698,CLOSED,1.15491,prev_d_low,2025-08-05 14:45:00,1.155556301766298,SL,-50.66999843066844,-44.63685573537526,False,Tuesday,30.0,14.58123995808469,8112.1831781165865,9928.349489243294,1816.1663111267071,23,10-15 pips
2025-08-05 14:30:00,1.1542367805896399,1.15541,1.1528,SELL,Break_Below_Prev_D_Low,0.34547656644424773,1.2091679825548671,9.657351956954088,CLOSED,1.15491,prev_d_low,2025-08-05 14:45:00,1.1554948575186519,SL,-54.330129715288955,-43.46360977578,False,Tuesday,15.0,11.732194103601934,8057.853048401297,9928.349489243294,1870.4964408419964,23,10-15 pips
2025-08-05 16:15:00,1.1582151498800235,1.16017,1.15683,SELL,Break_Below_Prev_W_High,0.20451545499651128,0.7158040924877894,2.560084087598616,CLOSED,1.15967,prev_w_high,2025-08-05 19:15:00,1.1568923664104465,TP,23.77707813415477,27.052966314241175,True,Tuesday,180.0,19.548501199764257,8081.630126535452,9928.349489243294,1846.7193627078414,24,15-20 pips
2025-08-05 16:30:00,1.1581418505020034,1.16017,1.15678,SELL,Break_Below_Prev_W_High,0.19704329869308057,0.689651545425782,2.1287650730182057,CLOSED,1.15967,prev_w_high,2025-08-05 19:15:00,1.1569246024685085,TP,21.166640166305623,23.98505678474961,True,Tuesday,165.0,20.281494979965675,8102.796766701758,9928.349489243294,1825.5527225415353,24,20+ pips
2025-08-05 17:00:00,1.1580269172058812,1.16017,1.1566699999999999,SELL,Break_Below_Prev_W_High,0.1862758615127042,0.6519655152944647,2.8171824714943448,CLOSED,1.15967,prev_w_high,2025-08-05 19:15:00,1.156806973654937,TP,19.255455608113767,22.724603594902575,True,Tuesday,135.0,21.43082794118678,8122.052222309872,9928.349489243294,1806.2972669334213,24,20+ pips
2025-08-05 17:45:00,1.1580071007929478,1.16017,1.15656,SELL,Break_Below_Prev_W_High,0.1843075663585538,0.6450764822549383,5.480684604393932,CLOSED,1.15967,prev_w_high,2025-08-06 01:30:00,1.1566527937033653,TP,18.835143291659907,24.96090437830878,True,Tuesday,465.0,21.62899207052149,8140.887365601532,9928.349489243294,1787.4621236417615,24,20+ pips
2025-08-05 15:45:00,1.157877393638136,1.16017,1.1564699999999999,SELL,Break_Below_Prev_W_High,0.1745782562050632,0.6110238967177212,3.2886712218675163,CLOSED,1.15967,prev_w_high,2025-08-06 01:30:00,1.156547522545115,TP,19.31696252112686,23.2166576397121,True,Tuesday,585.0,22.926063618640136,8160.204328122659,9928.349489243294,1768.1451611206348,24,20+ pips
2025-08-05 16:45:00,1.1579492965781764,1.16017,1.15651,SELL,Break_Below_Prev_W_High,0.1798945066554575,0.6296307732941012,5.125423817243194,CLOSED,1.15967,prev_w_high,2025-08-06 01:30:00,1.1565822188807047,TP,18.83792220409748,24.592976794634772,True,Tuesday,525.0,22.207034218235666,8179.042250326756,9928.349489243294,1749.3072389165372,24,20+ pips
2025-08-05 17:15:00,1.1578247353696864,1.16017,1.15646,SELL,Break_Below_Prev_W_High,0.1701433310384397,0.595501658634539,3.1898259097128085,CLOSED,1.15967,prev_w_high,2025-08-06 01:30:00,1.1565641976383298,TP,17.6618812829175,21.447208851264847,True,Tuesday,495.0,23.452646303134816,8196.704131609673,9928.349489243294,1731.6453576336207,24,20+ pips
2025-08-06 00:15:00,1.1578294809464793,1.16017,1.15641,SELL,Break_Below_Prev_W_High,0.169960117888987,0.5948604126114545,3.3063522558507668,CLOSED,1.15967,prev_w_high,2025-08-06 02:15:00,1.1565506547526758,TP,17.83373239737424,21.734945065836463,True,Wednesday,120.0,23.405190535206177,8214.537864007048,9928.349489243294,1713.8116252362452,24,20+ pips
2025-08-05 17:30:00,1.157830163798833,1.16017,1.15641,SELL,Break_Below_Prev_W_High,0.17045717550265105,0.5966001142592787,3.467017068256923,CLOSED,1.15967,prev_w_high,2025-08-06 02:15:00,1.156547402935505,TP,17.801962178309235,21.865579360825436,True,Tuesday,525.0,23.39836201166845,8232.339826185358,9928.349489243294,1696.0096630579355,24,20+ pips
2025-08-05 16:00:00,1.1577706187804717,1.16017,1.1563999999999999,SELL,Break_Below_Prev_W_High,0.1667280850608581,0.5835482977130033,4.359938221505906,CLOSED,1.15967,prev_w_high,2025-08-06 02:15:00,1.1565321953197767,TP,15.704510690393345,20.647997209612257,True,Tuesday,615.0,23.99381219528207,8248.044336875751,9928.349489243294,1680.3051523675422,24,20+ pips
2025-08-06 03:30:00,1.1575337267598378,1.16017,1.15611,SELL,Break_Below_Prev_W_High,0.15318762377034056,0.5361566831961919,2.7699352684622918,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602496311351804,SL,-44.91038571627945,-41.60429376462097,False,Wednesday,405.0,26.362732401621347,8203.13395115947,9928.349489243294,1725.215538083823,25,20+ pips
2025-08-06 03:15:00,1.1574086585181238,1.16017,1.1559899999999999,SELL,Break_Below_Prev_W_High,0.14633661684671526,0.5121781589635034,4.306564770501034,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1603196887678502,SL,-47.417774757805354,-42.59903182834082,False,Wednesday,420.0,27.61341481876123,8155.7161764016655,9928.349489243294,1772.6333128416281,25,20+ pips
2025-08-06 03:00:00,1.156927547861094,1.16017,1.15551,SELL,Break_Below_Prev_W_High,0.12467796409682384,0.43637287433888344,3.1028460041545767,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1603105189912315,SL,-45.71741418887986,-42.17819531038639,False,Wednesday,435.0,32.42452138905838,8109.998762212786,9928.349489243294,1818.350727030508,25,20+ pips
2025-08-06 02:45:00,1.15660464405354,1.16017,1.15516,SELL,Break_Below_Prev_W_High,0.1134209118825388,0.39697319158888583,2.0748522712642608,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602340374285216,SL,-43.636736079938764,-41.16491061708562,False,Wednesday,450.0,35.65355946459903,8066.362026132847,9928.349489243294,1861.9874631104467,25,20+ pips
2025-08-06 02:30:00,1.1566307295922507,1.16017,1.15527,SELL,Break_Below_Prev_W_High,0.11428387092127414,0.3999935482244595,1.5120024795257243,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602655841258895,SL,-43.452520661749524,-41.54052463399934,False,Wednesday,465.0,35.39270407749262,8022.909505471098,9928.349489243294,1905.4399837721958,25,20+ pips
2025-08-06 02:15:00,1.1567319662927447,1.16017,1.15529,SELL,Break_Below_Prev_W_High,0.11677145222127205,0.4087000827744522,3.4931484970731543,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602861064284886,SL,-45.40405908472067,-41.50221050487306,False,Wednesday,480.0,34.380337072552614,7977.505446386376,9928.349489243294,1950.8440428569174,25,20+ pips
2025-08-06 02:00:00,1.156451431558637,1.16017,1.15502,SELL,Break_Below_Prev_W_High,0.10799452733090609,0.3779808456581713,2.039066969112348,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1603040609141093,SL,-44.02333643731172,-41.6062886225412,False,Wednesday,495.0,37.185684413629794,7933.4821099490655,9928.349489243294,1994.8673792942282,25,20+ pips
2025-08-06 01:45:00,1.1566819765536331,1.16017,1.1553099999999998,SELL,Break_Below_Prev_W_High,0.11515595473282268,0.4030458415648794,1.2295326428010447,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602347407686717,SL,-42.544773996703476,-40.91219551233755,False,Wednesday,510.0,34.88023446366783,7890.9373359523615,9928.349489243294,2037.412153290932,25,20+ pips
2025-08-06 01:30:00,1.1564648667238488,1.16017,1.15507,SELL,Break_Below_Prev_W_High,0.10717334209301498,0.3751066973255524,2.3395611328933827,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1603152573045534,SL,-43.98059051997635,-41.265922689757424,False,Wednesday,525.0,37.051332761510736,7846.956745432385,9928.349489243294,2081.3927438109085,25,20+ pips
2025-08-06 01:15:00,1.156813270173523,1.16017,1.1553799999999999,SELL,Break_Below_Prev_W_High,0.1183480371632807,0.41421813007148245,3.003184786605487,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602715414671991,SL,-44.34536487514617,-40.9279619584692,False,Wednesday,540.0,33.56729826476945,7802.611380557239,9928.349489243294,2125.738108686055,25,20+ pips
2025-08-06 01:00:00,1.157020105235806,1.16017,1.15564,SELL,Break_Below_Prev_W_High,0.12615480637322787,0.44154182230629757,1.7980146165252566,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.160305623933072,SL,-43.687953947752895,-41.44839750892134,False,Wednesday,555.0,31.498947641939168,7758.923426609486,9928.349489243294,2169.4260626338073,25,20+ pips
2025-08-05 21:30:00,1.1572522848197315,1.16017,1.15584,SELL,Break_Below_Prev_W_High,0.13699937336813026,0.4794978067884559,2.4109975728788635,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602234613961573,SL,-43.595428293306895,-40.704932913639574,False,Tuesday,765.0,29.177151802683987,7715.327998316179,9928.349489243294,2213.0214909271144,25,20+ pips
2025-08-06 00:30:00,1.1573790369324435,1.16017,1.15595,SELL,Break_Below_Prev_W_High,0.14245972590832962,0.4986090406791537,1.723987612156057,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602983293786744,SL,-43.81075682646637,-41.58816017363115,False,Wednesday,585.0,27.9096306755644,7671.517241489713,9928.349489243294,2256.8322477535803,25,20+ pips
2025-08-06 00:00:00,1.1577069042390193,1.16017,1.15628,SELL,Break_Below_Prev_W_High,0.16160242741676067,0.5656084959586624,4.381585036261454,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602961761621127,SL,-46.7904563336147,-41.84326280139458,False,Wednesday,615.0,24.630957609805826,7624.726785156098,9928.349489243294,2303.6227040871954,25,20+ pips
2025-08-05 23:45:00,1.157710546748541,1.16017,1.1563299999999999,SELL,Break_Below_Prev_W_High,0.16192271750177023,0.5667295112561959,3.4152726970201837,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602642689653246,SL,-45.332566316903154,-41.35056410862677,False,Tuesday,630.0,24.594532514590206,7579.394218839196,9928.349489243294,2348.955270404098,25,20+ pips
2025-08-05 23:30:00,1.1574906788209736,1.16017,1.15605,SELL,Break_Below_Prev_W_High,0.14870998439992358,0.5204849453997326,3.4886488663166,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602689816525158,SL,-45.32527088540725,-41.31613707369092,False,Tuesday,645.0,26.793211790263616,7534.068947953788,9928.349489243294,2394.280541289506,25,20+ pips
2025-08-05 23:15:00,1.1573663197380848,1.16017,1.1559199999999998,SELL,Break_Below_Prev_W_High,0.14218755309353642,0.4976564358273775,3.634850823429314,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602585115118462,SL,-45.25587439809598,-41.123367138839285,False,Tuesday,660.0,28.036802619151313,7488.8130735556915,9928.349489243294,2439.536415687602,25,20+ pips
2025-08-05 23:00:00,1.15747115837687,1.16017,1.15605,SELL,Break_Below_Prev_W_High,0.14778887690689305,0.5172610691741256,3.6894656026815693,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602477991594646,SL,-45.24238895520973,-41.03566228335403,False,Tuesday,675.0,26.98841623129944,7443.570684600482,9928.349489243294,2484.7788046428113,25,20+ pips
2025-08-05 22:45:00,1.1572056034259202,1.16017,1.1558199999999998,SELL,Break_Below_Prev_W_High,0.13461630283353343,0.471157059917367,3.4755330012776353,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602911641959375,SL,-45.48336836398714,-41.53667830279214,False,Tuesday,690.0,29.64396574079764,7398.087316236495,9928.349489243294,2530.2621730067985,25,20+ pips
2025-08-05 22:30:00,1.1571381138259778,1.16017,1.1557199999999999,SELL,Break_Below_Prev_W_High,0.13167986925184935,0.4608795423814727,3.184481391989738,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602637143309846,SL,-44.80322751765318,-41.15786658328197,False,Tuesday,705.0,30.318861740221692,7353.284088718841,9928.349489243294,2575.0654005244523,25,20+ pips
2025-08-05 22:15:00,1.1573117909291848,1.16017,1.15588,SELL,Break_Below_Prev_W_High,0.13971871196918337,0.4890154918921418,1.6492831320609953,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.160318628622389,SL,-44.14944758344128,-42.011148959488146,False,Tuesday,720.0,28.58209070815132,7309.134641135401,9928.349489243294,2619.214848107893,25,20+ pips
2025-08-05 22:00:00,1.1574740617755623,1.16017,1.15605,SELL,Break_Below_Prev_W_High,0.14817890543924853,0.5186261690373698,2.1990801522874746,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602514558683792,SL,-43.87282798602844,-41.1551216647036,False,Tuesday,735.0,26.959382244375885,7265.261813149373,9928.349489243294,2663.087676093921,25,20+ pips
2025-08-05 21:45:00,1.1571140793631807,1.16017,1.15568,SELL,Break_Below_Prev_W_High,0.13075621852875435,0.45764676485064026,1.5313805446607809,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.160241897882502,SL,-42.887199492577665,-40.898172183066244,False,Tuesday,750.0,30.559206368192537,7222.374613656795,9928.349489243294,2705.9748755864985,25,20+ pips
2025-08-06 03:45:00,1.1574403708361283,1.16017,1.15608,SELL,Break_Below_Prev_W_High,0.14788790140988264,0.5176076549345893,2.3876728741368702,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.160306745910009,SL,-45.29549996205221,-42.39021943298076,False,Wednesday,390.0,27.296291638716497,7177.079113694743,9928.349489243294,2751.270375548551,25,20+ pips
2025-08-06 00:45:00,1.1572531893103672,1.16017,1.15587,SELL,Break_Below_Prev_W_High,0.13627511213001509,0.4769628924550528,1.809831483380291,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602693503291306,SL,-43.389562479250834,-41.102768103415485,False,Wednesday,570.0,29.168106896326762,7133.6895512154915,9928.349489243294,2794.659938027802,25,20+ pips
2025-08-06 04:00:00,1.157930983955889,1.16017,1.15654,SELL,Break_Below_Prev_W_High,0.18022821484781038,0.6307987519673364,1.8320497055477611,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602778813738104,SL,-44.76056166380766,-42.29771320629256,False,Wednesday,375.0,22.390160441110307,7088.928989551684,9928.349489243294,2839.4204996916096,25,20+ pips
2025-08-06 04:30:00,1.1581138873479457,1.16017,1.15676,SELL,Break_Below_Prev_W_High,0.19612015293155008,0.6864205352604252,3.8283370795650007,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602795901535146,SL,-46.98855415806994,-42.47379654324451,False,Wednesday,345.0,20.561126520541873,7041.940435393614,9928.349489243294,2886.4090538496794,25,20+ pips
2025-08-06 10:00:00,1.158312371958453,1.16017,1.15692,SELL,Break_Below_Prev_W_High,0.21471402179221913,0.7514990762727669,3.9686762289696236,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602825094044165,SL,-47.021788755870354,-42.30161345062797,False,Wednesday,15.0,18.57628041546988,6994.918646637744,9928.349489243294,2933.4308426055495,25,15-20 pips
2025-08-06 09:45:00,1.1581706339887208,1.16017,1.15679,SELL,Break_Below_Prev_W_High,0.19958920218865409,0.6985622076602893,3.1630233875208686,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602288030640964,SL,-44.94041796753861,-41.07883237235745,False,Wednesday,30.0,19.993660112791467,6949.978228670206,9928.349489243294,2978.371260573088,25,15-20 pips
2025-08-06 09:30:00,1.157971768136094,1.16017,1.15662,SELL,Break_Below_Prev_W_High,0.1816444520853904,0.6357555822988664,4.259352448398983,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602763761191959,SL,-46.757033466914834,-41.861925436216985,False,Wednesday,45.0,21.982318639059972,6903.22119520329,9928.349489243294,3025.1282940400033,25,20+ pips
2025-08-06 09:15:00,1.15790537341492,1.16017,1.15651,SELL,Break_Below_Prev_W_High,0.1764079326047241,0.6174277641165343,3.4120026315629484,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1603140819118545,SL,-46.52095901484282,-42.49152861916334,False,Wednesday,60.0,22.646265850798653,6856.700236188448,9928.349489243294,3071.6492530548458,25,20+ pips
2025-08-06 09:00:00,1.1574299719479961,1.16017,1.1560599999999999,SELL,Break_Below_Prev_W_High,0.14586805207612916,0.5105381822664521,3.178673499914536,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.160310350244551,SL,-45.70472881826416,-42.01551713608317,False,Wednesday,75.0,27.400280520037956,6810.995507370184,9928.349489243294,3117.3539818731097,25,20+ pips
2025-08-06 08:45:00,1.157786003088784,1.16017,1.15639,SELL,Break_Below_Prev_W_High,0.16776729264994045,0.5871855242747915,4.895872490823961,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602678419102666,SL,-47.12019600246173,-41.637137987362976,False,Wednesday,90.0,23.839969112158244,6763.875311367721,9928.349489243294,3164.4741778755724,25,20+ pips
2025-08-06 08:30:00,1.1572093784908386,1.16017,1.15585,SELL,Break_Below_Prev_W_High,0.1351479679777054,0.47301788792196886,2.8324507868920965,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602425885411762,SL,-44.2986861500825,-40.99321747526844,False,Wednesday,105.0,29.60621509161321,6719.576625217639,9928.349489243294,3208.7728640256546,25,20+ pips
2025-08-06 08:15:00,1.1580858414570694,1.16017,1.15665,SELL,Break_Below_Prev_W_High,0.19210604904350523,0.6723711716522683,4.477275796629295,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602261687239281,SL,-46.266628457913505,-41.11698148963195,False,Wednesday,120.0,20.841585429305365,6673.309996759725,9928.349489243294,3255.039492483568,25,20+ pips
2025-08-06 08:00:00,1.1578163559141632,1.16017,1.15644,SELL,Break_Below_Prev_W_High,0.17022833137100293,0.5957991597985103,4.953043051390051,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.160284360054307,SL,-47.561264870527424,-42.01242265933886,False,Wednesday,135.0,23.536440858367147,6625.748731889198,9928.349489243294,3302.6007573540955,25,20+ pips
2025-08-06 07:45:00,1.1574398368496361,1.16017,1.15604,SELL,Break_Below_Prev_W_High,0.14681813115870052,0.5138634590554518,3.097058971896683,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1603054680635727,SL,-45.68358437297269,-42.07266194202055,False,Wednesday,150.0,27.301631503637847,6580.065147516225,9928.349489243294,3348.2843417270687,25,20+ pips
2025-08-06 04:15:00,1.1577949921423691,1.16017,1.15644,SELL,Break_Below_Prev_W_High,0.1698565842326469,0.5944980448142642,2.717391105172503,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602960595001262,SL,-45.79416498242456,-42.48227583243779,False,Wednesday,360.0,23.750078576307843,6534.270982533801,9928.349489243294,3394.078506709493,25,20+ pips
2025-08-06 07:30:00,1.1572396510478253,1.16017,1.1558199999999998,SELL,Break_Below_Prev_W_High,0.13683234832724422,0.4789132191453548,2.102627772200647,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602905266221524,SL,-44.327387920285865,-41.74584692893986,False,Wednesday,165.0,29.303489521745885,6489.9435946135145,9928.349489243294,3438.405894629779,25,20+ pips
2025-08-06 07:00:00,1.157636087539075,1.16017,1.1562,SELL,Break_Below_Prev_W_High,0.15835760790004416,0.5542516276501546,2.331682304184515,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.160252720789523,SL,-44.3223121611014,-41.43637822926673,False,Wednesday,195.0,25.339124609249364,6445.621282452414,9928.349489243294,3482.72820679088,25,20+ pips
2025-08-06 06:45:00,1.158050110327889,1.16017,1.15665,SELL,Break_Below_Prev_W_High,0.18936189684215618,0.6627666389475466,2.577502697462826,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.160233899096471,SL,-44.59290768853553,-41.35263835212516,False,Wednesday,210.0,21.19889672110853,6401.028374763879,9928.349489243294,3527.321114479415,25,20+ pips
2025-08-06 06:30:00,1.1582966199214901,1.16017,1.1569099999999999,SELL,Break_Below_Prev_W_High,0.21444520503192202,0.750558217611727,5.4703544172376715,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1603155038108772,SL,-49.51490959437528,-43.293996959525884,False,Wednesday,225.0,18.7338007850979,6351.5134651695025,9928.349489243294,3576.836024073791,25,15-20 pips
2025-08-06 06:15:00,1.1578947943428317,1.16017,1.15651,SELL,Break_Below_Prev_W_High,0.17662703730212187,0.6181946305574265,1.890994167409093,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602461710295342,SL,-44.040858573320534,-41.53166977535402,False,Wednesday,240.0,22.75205657168211,6307.472606596182,9928.349489243294,3620.8768826471114,25,20+ pips
2025-08-06 06:00:00,1.1575381162902583,1.16017,1.1561599999999999,SELL,Break_Below_Prev_W_High,0.1527511036401084,0.5346288627403795,2.671507873506109,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602528466935451,SL,-44.673943254988735,-41.46780651874225,False,Wednesday,255.0,26.31883709741656,6262.798663341193,9928.349489243294,3665.5508259021008,25,20+ pips
2025-08-06 05:45:00,1.1572507639368268,1.16017,1.1559,SELL,Break_Below_Prev_W_High,0.13778883764516853,0.4822609317580898,3.8177918886817452,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.160253178701856,SL,-45.66997688064581,-41.369924060205975,False,Wednesday,270.0,29.19236063173125,6217.128686460548,9928.349489243294,3711.2208027827455,25,20+ pips
2025-08-06 05:30:00,1.157462588910694,1.16017,1.15608,SELL,Break_Below_Prev_W_High,0.1486500904145254,0.5202753164508389,3.8549098462424554,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602241924782128,SL,-45.42644716276884,-41.05126200007554,False,Wednesday,285.0,27.074110893059444,6171.702239297779,9928.349489243294,3756.647249945515,25,20+ pips
2025-08-06 05:15:00,1.1576772626627845,1.16017,1.15628,SELL,Break_Below_Prev_W_High,0.16151709127553784,0.5653098194643824,2.690306307552658,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602795667033279,SL,-45.287274051332,-42.031657924314956,False,Wednesday,300.0,24.92737337215445,6126.414965246447,9928.349489243294,3801.934523996847,25,20+ pips
2025-08-06 05:00:00,1.1579829649675695,1.16017,1.15656,SELL,Break_Below_Prev_W_High,0.1842027764199858,0.6447097174699503,4.120111892422548,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1603011569068498,SL,-47.46656075887855,-42.70173914898605,False,Wednesday,315.0,21.87035032430451,6078.948404487568,9928.349489243294,3849.4010847557256,25,20+ pips
2025-08-06 04:45:00,1.1582553227148498,1.16017,1.15688,SELL,Break_Below_Prev_W_High,0.2104894610754284,0.7367131137639994,2.492582549398516,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602241972081473,SL,-44.67202876509779,-41.44273310193528,False,Wednesday,330.0,19.14677285150157,6034.27637572247,9928.349489243294,3894.0731135208234,25,15-20 pips
2025-08-06 07:15:00,1.1571026485615377,1.16017,1.1557199999999999,SELL,Break_Below_Prev_W_High,0.13077080578829484,0.45769782025903194,2.6121161650793834,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.160237583599856,SL,-44.065612090822704,-40.99579810548428,False,Wednesday,180.0,30.673514384622624,5990.210763631647,9928.349489243294,3938.138725611647,25,20+ pips
2025-08-05 21:15:00,1.1571740552538583,1.16017,1.1557499999999998,SELL,Break_Below_Prev_W_High,0.13346563046406418,0.4671297066242246,2.142930610182276,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1603113518631365,SL,-44.48218730781502,-41.872126991008514,False,Tuesday,780.0,29.95944746141621,5945.728576323832,9928.349489243294,3982.6209129194613,25,20+ pips
2025-08-05 19:00:00,1.1570167792635262,1.16017,1.1556,SELL,Break_Below_Prev_W_High,0.12611479954562904,0.4414017984097016,1.5206227933958987,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.160309925006662,SL,-43.49346611881655,-41.53144152701095,False,Tuesday,915.0,31.532207364737275,5902.235110205016,9928.349489243294,4026.1143790382775,25,20+ pips
2025-08-05 20:45:00,1.1575932788985148,1.16017,1.1561599999999999,SELL,Break_Below_Prev_W_High,0.1553367108216784,0.5436784878758745,4.446810761306458,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602355552131025,SL,-46.03474042819012,-41.04425117900779,False,Tuesday,810.0,25.76721101485102,5856.200369776826,9928.349489243294,4072.1491194664677,25,20+ pips
2025-08-05 09:45:00,1.1539908936849261,1.16017,1.15262,SELL,Break_Below_Prev_W_High,0.07157353355782345,0.25050736745238206,1.2645923525983167,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.160291384991391,SL,-46.60994231545414,-45.09484259540345,False,Tuesday,1470.0,61.7910631507379,5809.590427461372,9928.349489243294,4118.759061781921,25,20+ pips
2025-08-05 09:30:00,1.154025948960405,1.16017,1.1525999999999998,SELL,Break_Below_Prev_W_High,0.07205777835926067,0.25220222425741234,1.0439208450606483,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602968304474903,SL,-46.48270190067657,-45.18657883135851,False,Tuesday,1485.0,61.44051039594922,5763.107725560696,9928.349489243294,4165.241763682598,25,20+ pips
2025-08-05 09:15:00,1.1538997517278033,1.16017,1.1524999999999999,SELL,Break_Below_Prev_W_High,0.07066403571253126,0.2473241249938594,1.2980145422332572,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1603033375382863,SL,-46.79566030724965,-45.250321640022534,False,Tuesday,1500.0,62.702482721965765,5716.312065253446,9928.349489243294,4212.037423989847,25,20+ pips
2025-08-05 09:00:00,1.1534216470071081,1.16017,1.15198,SELL,Break_Below_Prev_W_High,0.06570898398468744,0.22998144394640604,1.8046310644887573,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602639542208857,SL,-46.99471802127716,-44.96010551284199,False,Tuesday,1515.0,67.48352992891782,5669.317347232169,9928.349489243294,4259.032142011125,25,20+ pips
2025-08-05 08:45:00,1.153239830442409,1.16017,1.1518199999999998,SELL,Break_Below_Prev_W_High,0.06403282229174241,0.22411487802109845,1.4173178994506312,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602327619575161,SL,-46.4191468779899,-44.777714100518175,False,Tuesday,1530.0,69.30169557590959,5622.898200354179,9928.349489243294,4305.451288889115,25,20+ pips
2025-08-05 08:30:00,1.1540520966496657,1.16017,1.15269,SELL,Break_Below_Prev_W_High,0.0725776784628534,0.25402187461998693,1.135484711303282,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602659393638908,SL,-46.48813443910058,-45.098627853177305,False,Tuesday,1545.0,61.17903350334242,5576.410065915078,9928.349489243294,4351.9394233282155,25,20+ pips
2025-08-01 05:45:00,1.1426406184211537,1.16017,1.1412,SELL,Break_Below_Prev_W_High,0.02695507166494062,0.09434275082729217,0.4313145164749431,CLOSED,1.15967,prev_w_high,2025-08-06 10:15:00,1.1602579858939197,SL,-48.01339754490233,-47.487740277600096,False,Friday,7470.0,175.29381578846204,5528.396668370176,9928.349489243294,4399.952820873118,25,20+ pips
